,hotel_name,hotel_review,tokened_review,cleaned_review
51,호텔 퍼스트70 호텔,"좋았던 점
 · 위치가 정말 최고였어요! 아빠가 온돌룸에 숙박하길 원하셔서 찾다가 위치도 올래시장 옆이라 결정했는데 결과적으로 모두모두 만족한 숙소였어요. 이불도 늘 깨끗하게 정돈되어있고, 건물자체도 지은지 얼마되지않은 터라 더욱 기분좋게 숙박했네요 ㅎㅎ
아쉬웠던 점
 · 온돌룸에 묵었는데 창문이 안열려서 문의했더니 온돌룸은 창문을 못열게되어있다고 직원분이 그러시더라고요. 그래서 아쉬운대로 문을 열곤했는데... 창문여는 방법이 따로 있더라고요? 왜 직원분이 제대로 설명해주지 않았는지... 이해 불가지만 굳이 따지진 않았어요.","['위치', '정말', '아빠', '온돌룸', '숙박', '원하다', '찾다', '위치', '래시', '결정', '결과', '만족하다', '숙소', '이불', '깨끗하다', '정돈', '되어다', '건물', '자체', '지은지', '더욱', '기분', '숙박', '온돌룸', '묵다', '창문', '열리다', '문의', '온돌룸', '창문', '열다', '되어다', '직원', '그렇다', '열다', '창문', '방법', '직원', '제대로', '설명', '해주다', '이해', '불가', '굳이', '따다']",위치 정말 아빠 온돌룸 숙박 원하다 찾다 위치 래시 결정 결과 만족하다 숙소 이불 깨끗하다 정돈 되어다 건물 자체 지은지 더욱 기분 숙박 온돌룸 묵다 창문 열리다 문의 온돌룸 창문 열다 되어다 직원 그렇다 열다 창문 방법 직원 제대로 설명 해주다 이해 불가 굳이 따다
52,호텔 퍼스트70 호텔,"좋았던 점
 · 친절했고, 로비에 편의점이 있어서 좋았다.
아쉬웠던 점
 · 바깥이 시끄러웠다.","['친절하다', '로비', '편의점', '바깥', '시끄럽다']",친절하다 로비 편의점 바깥 시끄럽다
53,호텔 퍼스트70 호텔,"좋았던 점
 · 위치, 룸 깨끗, 마루바닥
아쉬웠던 점
 · 샤워시에 욕조 바깥으로 물이 많이 떨어져서 바닥이 젖어 불편했어요. 샤워커튼을 설치하는 게 도움이 될거 같습니다. (욕실까지 청소 상태는 좋아요)","['위치', '깨끗', '마루', '바닥', '샤워', '욕조', '바깥', '물이', '떨어지다', '바닥', '젖다', '불편하다', '샤워', '커튼', '설치', '도움', '욕실', '청소', '상태']",위치 깨끗 마루 바닥 샤워 욕조 바깥 물이 떨어지다 바닥 젖다 불편하다 샤워 커튼 설치 도움 욕실 청소 상태
54,호텔 퍼스트70 호텔,"좋았던 점
 · 올래시장과 가까이 있고 내부가 깨끗해서 좋앗어여","['래시', '가까이', '내부', '깨끗하다']",래시 가까이 내부 깨끗하다
55,호텔 퍼스트70 호텔,"좋았던 점
 · 룸업그레이드해주시고 매일마다 룸청소해주시고 생수도 매일 추가로 주네용
아쉬웠던 점
 · 전기포트가 없어서 컵라면 먹기 힘들엇어요","['업그레이드', '해주시', '매일', '청소', '해주시', '생수', '매일', '추가', '주다', '전기포트', '컵라면', '먹기', '힘들엇어']",업그레이드 해주시 매일 청소 해주시 생수 매일 추가 주다 전기포트 컵라면 먹기 힘들엇어
56,호텔 퍼스트70 호텔,"좋았던 점
 · 올레시장과 가까운위치
깔끔함
직원분이 친절해요
아쉬웠던 점
 · 층간소음...
윗층에서 쿵쿵거리는 소리가 좀 잘들렸어요
직원분께 말씀드리니 친절하게 대처해주셨지만요..
주차공간이 좀 부족한거같아요","['레시', '가깝다', '위치', '깔끔하다', '직원', '친절하다', '층간소음', '거리', '소리', '들리다', '직원', '말씀드리다', '친절하다', '대처', '해주다', '주차공간', '부족하다']",레시 가깝다 위치 깔끔하다 직원 친절하다 층간소음 거리 소리 들리다 직원 말씀드리다 친절하다 대처 해주다 주차공간 부족하다
57,호텔 퍼스트70 호텔,"좋았던 점
 · 아침식사가 기대이상으로 다양했고 도보로 가볼 수 있는 곳이 많이아서 좋음
아쉬웠던 점
 · 싱글침대가 사이즈가 조금 적은것 같고 침대매트에 꿀렁거림이 있어 숙면이 곤란했음","['아침식사', '다양하다', '도보', '가보다', '많다', '싱글', '침대', '사이즈', '적다', '침대', '매트', '꿀렁거림', '숙면', '곤란하다']",아침식사 다양하다 도보 가보다 많다 싱글 침대 사이즈 적다 침대 매트 꿀렁거림 숙면 곤란하다
58,호텔 퍼스트70 호텔,"좋았던 점
 · 식사는 별로..거격대비
아쉬웠던 점
 · 애어콘조정불가..샤워시설불편","['식사', '별로', '거격', '대비', '조정', '불가', '샤워', '시설', '불편']",식사 별로 거격 대비 조정 불가 샤워 시설 불편
59,호텔 퍼스트70 호텔,"좋았던 점
 · 금액대비 시설이 깔끔했어요
아쉬웠던 점
 · 세면도구가 없어서 아쉬웠어요","['금액', '대비', '시설', '깔끔하다', '면도', '구가']",금액 대비 시설 깔끔하다 면도 구가
60,호텔 퍼스트70 호텔,"좋았던 점
 · 가성비가좋고 주차장이 넓습니다
위치또하느매우좋았어요","['가성', '주차장', '넓다', '위치']",가성 주차장 넓다 위치
61,호텔 퍼스트70 호텔,"좋았던 점
 · 좋은 위치와 깨끗한 룸과 시설물들의 컨디션들이 좋았습니다. 
체크인전 요청사항에 대해서는 최대한 신경을 써주시는 모습들 또한 인상적이었습니다. 24시간 프론트와 편의점을 운영하는 것 또한 좋았습니다.","['위치', '깨끗하다', '시설', '물들다', '컨디션', '체크', '인전', '요청', '사항', '서다', '최대한', '신경', '써주다', '모습', '인상', '프론트', '편의점', '운영']",위치 깨끗하다 시설 물들다 컨디션 체크 인전 요청 사항 서다 최대한 신경 써주다 모습 인상 프론트 편의점 운영
62,호텔 퍼스트70 호텔,"좋았던 점
 · 캐리어 두개 펼쳐도 이동하는데 상관없을 정도로 방이 넓고 콘센트많고 직원들 짱 친절
아쉬웠던 점
 · 언덕베기에 있어서 도보로는 힘들었고 어메니티가 없어요ㅜㅜ","['캐리어', '펼치다', '이동', '상관없다', '정도', '방이', '넓다', '콘센트', '많다', '직원', '친절', '언덕', '베다', '도보', '힘들다', '어메니티']",캐리어 펼치다 이동 상관없다 정도 방이 넓다 콘센트 많다 직원 친절 언덕 베다 도보 힘들다 어메니티
63,호텔 퍼스트70 호텔,"좋았던 점
 · 조식도 나름 괜찮았고, 숙소도 가성비가 좋았던 것 같습니다.
아쉬웠던 점
 · 아쉬움은 없었습니다.","['조식', '나름', '괜찮다', '숙소', '가성', '아쉬움']",조식 나름 괜찮다 숙소 가성 아쉬움
64,호텔 퍼스트70 호텔,"좋았던 점
 · 직원분이 친절해요.(카운터,청소)
욕실이 넓어요.
트렁크 놓을 공간이 따로 있어요.
조식이 훌륭해요.
아쉬웠던 점
 · TV에 기본채널만 있어요.
시계가 없어요.","['직원', '친절하다', '카운터', '청소', '욕실', '넓다', '트렁크', '놓다', '공간', '조식', '훌륭하다', '채널', '시계']",직원 친절하다 카운터 청소 욕실 넓다 트렁크 놓다 공간 조식 훌륭하다 채널 시계
65,호텔 퍼스트70 호텔,"좋았던 점
 · 올레시장과 가까움(걸어서 10분도 안걸림). 바닥이 마루바닥. 화장실넓고 공간넓음. 가성비좋음 그리고 저렴한 호텔이지만 욕조가 있어서 좋았음.
아쉬웠던 점
 · 가성비호텔이라 그런지, 청결이조금... 처음 입실했을때 앞에 묵은 사람들의 음식이 냉장고에 남아있었고, 벽에는 모기 잡아서 모기가 짜부된 채로 붙어있었음 ^^;;;.. 직원분께 피드백 전화해서 피드백드리니 다음날부터는 조금 더 깔끔해지긴 했음. 하지만.. 완전 깔끔한건 아니었음 ㅜㅜ... 딱 그가격만큼...그리고 주변이 유흥가라서... 여자혼자 묵기엔 무리아닐까 생각...","['레시', '가깝다', '걸다', '분도', '걸리다', '바닥', '마루', '바닥', '화장실', '넓다', '공간', '넓다', '가성', '저렴하다', '욕조', '가성', '그렇다', '청결', '처음', '입실', '묵다', '사람', '음식', '냉장고', '남다', '모기', '잡다', '모기', '짜다', '붙다', '직원', '피드백', '전화하다', '피드백', '드리다', '깔끔하다', '완전', '깔끔하다', '가격', '주변', '유흥가', '여자', '묵다', '무리', '생각']",레시 가깝다 걸다 분도 걸리다 바닥 마루 바닥 화장실 넓다 공간 넓다 가성 저렴하다 욕조 가성 그렇다 청결 처음 입실 묵다 사람 음식 냉장고 남다 모기 잡다 모기 짜다 붙다 직원 피드백 전화하다 피드백 드리다 깔끔하다 완전 깔끔하다 가격 주변 유흥가 여자 묵다 무리 생각
66,호텔 퍼스트70 호텔,"좋았던 점
 · 가성비 갑 조식은 간단하지만 청결하고 맛있었어요
다시 찾을 의향 있어요~
잠자리도 편안했고,넓었어요
특히 프론트 여직원분과 남직원분 모두 너무 친절 하셨네요
요청사항 뷰를 고려 해달라고 했는데 잊지 않고 배려 해 주셔서
너무 감사 했구요~","['가성', '조식', '간단하다', '청결하다', '맛있다', '찾다', '의향', '잠자리', '편안하다', '넓다', '프론트', '여직원', '분과', '직원', '친절', '요청', '사항', '고려', '해달라다', '잊다', '배려', '주다', '감사']",가성 조식 간단하다 청결하다 맛있다 찾다 의향 잠자리 편안하다 넓다 프론트 여직원 분과 직원 친절 요청 사항 고려 해달라다 잊다 배려 주다 감사
67,호텔 퍼스트70 호텔,"좋았던 점
 · 아침식사도 좋았고, 카운터 직원분들도 전부 친절하셔서 너무 좋았어요. 시간이 안되서 대리수령 부탁드렸는데 해주셔서 정말 감사합니다. 그리고 청소해주시는 분도 너무 깔끔하게 해주시고 정리도 잘 해주셨어요. 주차장도 자리 충분했습니다! 가격대비 흡족하게 머무르다 갑니다. :)
아쉬웠던 점
 · 카운터에 이야기 하니 바로 친절하게 바꿔 주셨는데, 첫날 카드키의 문제인지 한번 틱 대고 바로 안열려서 2~3번 더 태그해야 했지만 사실 작은 부분이라 크게 신경쓰이지 않았습니다.","['아침식사', '카운터', '직원', '친절하다', '안되다', '대리', '수령', '부탁드리다', '해주다', '정말', '감사하다', '청소', '해주다', '분도', '깔끔하다', '해주시', '정리', '자다', '해주다', '주차장', '자리', '충분하다', '가격', '대비', '흡족하다', '머무르다', '가다', '카운터', '이야기', '하니', '친절하다', '바꾸다', '주다', '첫날', '카드', '문제', '한번', '대고', '열리다', '태그', '사실', '작다', '부분', '크게', '신경', '쓰이다']",아침식사 카운터 직원 친절하다 안되다 대리 수령 부탁드리다 해주다 정말 감사하다 청소 해주다 분도 깔끔하다 해주시 정리 자다 해주다 주차장 자리 충분하다 가격 대비 흡족하다 머무르다 가다 카운터 이야기 하니 친절하다 바꾸다 주다 첫날 카드 문제 한번 대고 열리다 태그 사실 작다 부분 크게 신경 쓰이다
68,호텔 퍼스트70 호텔,"좋았던 점
 · 조식도 괜찮았어요. 오히려 비싸기만한 조식보다, 저렴하고 딱 먹을 만한 것만 있는 조식이 좋죠.
아쉬웠던 점
 · 아쉬운 점이 없어요. 참으로 감사합니다.","['조식', '괜찮다', '오히려', '비싸다', '기만', '조식', '저렴하다', '먹다', '조식', '참으로', '감사하다']",조식 괜찮다 오히려 비싸다 기만 조식 저렴하다 먹다 조식 참으로 감사하다
69,호텔 퍼스트70 호텔,"좋았던 점
 · 7.6 저녁에 계신 프론트 직원분께서 진짜 너무 친절하셨음.
이것 저것 많이 물어보고 부탁도 많이 드렸는데 친절하게 응대 잘 해주셨고 추천해주신 식당이 다 가성비 좋고 엄청 맛있는 곳들! 덕분에 너무 기분 좋은 여행 됐습니다! 인사를 못드리고 와서 아쉬울 뿐임다ㅠㅠㅡ감사합니다!!!!
방도 크고 예뻐서 부모님 모시고 깜짝 파티 하기 좋았고. 침대가 넓어서 부모님께서 좋아하심. 욕실 넓어서 좋음.
1층 CU있는게 너무너무 편함. 안주먹다 부족하면 바로 사오기~~","['저녁', '계시다', '프론트', '직원', '진짜', '친절하다', '물어보다', '부탁', '드리다', '친절하다', '응대', '자다', '해주다', '추천', '해주다', '식당', '가성', '맛있다', '덕분', '기분', '여행', '돼다', '인사', '드리다', '오다', '감사하다', '방도', '크다', '예쁘다', '부모님', '모시', '깜짝', '파티', '침대', '넓다', '부모님', '좋아하다', '욕실', '넓다', '편하다', '안주', '먹다', '부족하다', '사오다']",저녁 계시다 프론트 직원 진짜 친절하다 물어보다 부탁 드리다 친절하다 응대 자다 해주다 추천 해주다 식당 가성 맛있다 덕분 기분 여행 돼다 인사 드리다 오다 감사하다 방도 크다 예쁘다 부모님 모시 깜짝 파티 침대 넓다 부모님 좋아하다 욕실 넓다 편하다 안주 먹다 부족하다 사오다
70,호텔 퍼스트70 호텔,"좋았던 점
 · 네. 꼭 필요한것만 있어서 편하게 먹었습니다. 특히 죽이 맛있었고, 미역국은 조금 짰습니다(제 주관적 견해).
다시 식사하러 갈 용의 있습니다.
아쉬웠던 점
 · 에어컨이 조금 역한게 아닌가 생각됩니다. 선풍기 하나만 있었어도 방 전체가 빨리 시원해 졌을 텐데, 지금 시스템으론 시원해지기 까지 조금 시간이 걸렸습니다.","['필요하다', '편하다', '먹다', '죽이다', '맛있다', '미역국', '짜다', '주관', '견해', '식사', '갈다', '용의', '에어컨', '생각', '선풍기', '전체', '시원하다', '지다', '지금', '시스템', '시원하다', '걸리다']",필요하다 편하다 먹다 죽이다 맛있다 미역국 짜다 주관 견해 식사 갈다 용의 에어컨 생각 선풍기 전체 시원하다 지다 지금 시스템 시원하다 걸리다
71,호텔 퍼스트70 호텔,"좋았던 점
 · 올레시장이 가까웠고..직원분들 너무너무 친절하고..
가성비갑 호텔이에요 담에 또 방문의사있어요
아쉬웠던 점
 · 무인편의점이어서 이른저녁에 맥주를 못사서 아쉬웠어요","['레시', '가깝다', '직원', '친절하다', '가성', '비갑', '방문', '사다', '무인', '편의점', '저녁', '맥주', '사다']",레시 가깝다 직원 친절하다 가성 비갑 방문 사다 무인 편의점 저녁 맥주 사다
